id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,business_hours,search_city,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,attributes.business_temp_closed,attributes.menu_url,attributes.waitlist_reservation,attributes.open24_hours
RpkHhYODdJnGN2irwcZZXQ,delicias-el-paraiso-tropical-salt-lake-city,Delicias El Paraiso Tropical,https://s3-media0.fl.yelpcdn.com/bphoto/RW7IA2gvHtDhrNvM2iimrw/o.jpg,False,https://www.yelp.com/biz/delicias-el-paraiso-tropical-salt-lake-city?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,1,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",5.0,[],,+18016377610,(801) 637-7610,18680.672780342087,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","West Jordan, UT",40.7586299,-111.91712,484 South 900 W,,,Salt Lake City,84104,US,UT,"['484 South 900 W', 'Salt Lake City, UT 84104']",,,,
WXuqIQXMOqH-HiFxMoNROQ,rio-acai-south-jordan,Rio Acai,https://s3-media0.fl.yelpcdn.com/bphoto/jKbhCf3nCfP6pulLKOZ0eQ/o.jpg,False,https://www.yelp.com/biz/rio-acai-south-jordan?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,79,"[{'alias': 'acaibowls', 'title': 'Acai Bowls'}, {'alias': 'brazilian', 'title': 'Brazilian'}]",4.6,"['delivery', 'pickup']",$$,+18019305249,(801) 930-5249,8405.376552051624,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2030', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]","West Jordan, UT",40.543940260211365,-111.9357199,1573 W. 11400 S.,,,South Jordan,84095,US,UT,"['1573 W. 11400 S.', 'South Jordan, UT 84095']",,https://rioacaiutah.com/menu,,
_agt70JTwRy5_ScxJvv7tg,freddys-frozen-custard-and-steakburgers-coming-soon-riverton,Freddy's Frozen Custard & Steakburgers,https://s3-media0.fl.yelpcdn.com/bphoto/R7TAlltaziUWl9cnWwB4SQ/o.jpg,False,https://www.yelp.com/biz/freddys-frozen-custard-and-steakburgers-coming-soon-riverton?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,9,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",2.8,"['delivery', 'pickup']",,+18014384646,(801) 438-4646,10426.357182454642,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","West Jordan, UT",40.5091007,-111.9869584,13331 S Old Liberty Way,,,Riverton,84096,US,UT,"['13331 S Old Liberty Way', 'Riverton, UT 84096']",,http://www.freddysusa.com/menu/,,
wQMs2884as6gpkj_oP-xRg,kailea-hawaiian-shaved-ice-holladay-2,Kailea Hawaiian Shaved Ice,https://s3-media0.fl.yelpcdn.com/bphoto/oBWUR0bqkRzlj-HhuSJHkw/o.jpg,False,https://www.yelp.com/biz/kailea-hawaiian-shaved-ice-holladay-2?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2,"[{'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'shavedsnow', 'title': 'Shaved Snow'}]",5.0,"['delivery', 'pickup']",,,,14444.609994526958,"[{'open': [{'is_overnight': False, 'start': '1400', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1400', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1400', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1400', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1400', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1400', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","West Jordan, UT",40.637697,-111.834032,6271 S Highland Dr,,,Holladay,84121,US,UT,"['6271 S Highland Dr', 'Holladay, UT 84121']",,,,
hM0aj4p3VABnGX8E-mqWIw,menchie-s-frozen-yogurt-herriman,Menchie’s Frozen Yogurt,https://s3-media0.fl.yelpcdn.com/bphoto/nwEHj-zAg5gdlS_N0KWREg/o.jpg,False,https://www.yelp.com/biz/menchie-s-frozen-yogurt-herriman?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,3,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3.7,"['delivery', 'pickup']",,+13853612212,(385) 361-2212,10575.948533347919,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","West Jordan, UT",40.50910469999999,-112.0228422,5528 W 13400 S,,,Herriman,84096,US,UT,"['5528 W 13400 S', 'Herriman, UT 84096']",,,,
GhLJ2dz5BQYSBqIS17EFTQ,pie-fight-salt-lake-city,Pie Fight,https://s3-media0.fl.yelpcdn.com/bphoto/uOwUvpc2yTyNWi07QK1Xyg/o.jpg,False,https://www.yelp.com/biz/pie-fight-salt-lake-city?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,130,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.4,['delivery'],$$,+13852225373,(385) 222-5373,19972.38215642576,"[{'open': [{'is_overnight': False, 'start': '1300', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","West Jordan, UT",40.75018962966968,-111.8640778,937 E 900 S,,,Salt Lake City,84105,US,UT,"['937 E 900 S', 'Salt Lake City, UT 84105']",,https://www.thepiefight.com/home#menu,,
JDv8GWElkSTqaKVvNKDl_w,mooyah-sandy-2,"MOOYAH Burgers, Fries & Shakes",https://s3-media0.fl.yelpcdn.com/bphoto/3q7zjHY-B4RyOVWgI7qWuA/o.jpg,False,https://www.yelp.com/biz/mooyah-sandy-2?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,75,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.2,"['pickup', 'delivery']",,+13855572995,(385) 557-2995,9545.398943571425,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","West Jordan, UT",40.57501,-111.8916324,9710 South State St,Unit 101,,Sandy,84070,US,UT,"['9710 South State St', 'Unit 101', 'Sandy, UT 84070']",,https://order.mooyah.com/store/360/MOOYAH%20UT%20-%20Sandy,,
MFNXPJNx3QSFvjav1Po_bQ,shaka-shack-south-jordan,Shaka Shack ,https://s3-media0.fl.yelpcdn.com/bphoto/RBRx3fFihy7rCN11O7wX9Q/o.jpg,False,https://www.yelp.com/biz/shaka-shack-south-jordan?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,3,"[{'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.7,[],,+18017838592,(801) 783-8592,8665.790187238708,"[{'open': [{'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1400', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]","West Jordan, UT",40.559136,-111.9134336,982 w 10600 s,,,South Jordan,84095,US,UT,"['982 w 10600 s', 'South Jordan, UT 84095']",,,,
29Da0KQGFVNw22VKDHHVng,sweet-churros-south-jordan,Sweet Churros,https://s3-media0.fl.yelpcdn.com/bphoto/yV3qroOeQ9i3UmYfBZplrw/o.jpg,False,https://www.yelp.com/biz/sweet-churros-south-jordan?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,53,"[{'alias': 'desserts', 'title': 'Desserts'}]",3.3,"['pickup', 'delivery']",,+18018788399,(801) 878-8399,7011.217647652724,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","West Jordan, UT",40.540857151500205,-111.9809158,11580 S District Main,Ste 500,,South Jordan,84095,US,UT,"['11580 S District Main', 'Ste 500', 'South Jordan, UT 84095']",,,,
ARln8deYJxwc8b4K69Mt6A,nice-ice-baby-west-jordan-3,Nice Ice Baby,https://s3-media0.fl.yelpcdn.com/bphoto/LHP3bmX6BLiJndDtmb6icA/o.jpg,False,https://www.yelp.com/biz/nice-ice-baby-west-jordan-3?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,1,"[{'alias': 'shavedice', 'title': 'Shaved Ice'}]",3.0,[],$$,+18018200155,(801) 820-0155,1896.2251417372202,"[{'open': [{'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","West Jordan, UT",40.58808125461092,-111.98662965976884,4080 W 9000th S,,,West Jordan,84088,US,UT,"['4080 W 9000th S', 'West Jordan, UT 84088']",,,,
wWC0vpwiv36KhUQ1vQAqbw,fiiz-drinks-west-jordan,Fiiz Drinks,https://s3-media0.fl.yelpcdn.com/bphoto/8LUvbwVgZBwO9d68gu_TRw/o.jpg,False,https://www.yelp.com/biz/fiiz-drinks-west-jordan?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,32,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",3.2,['delivery'],$,,,2388.012533706877,[],"West Jordan, UT",40.61059325990856,-112.02491775368104,7724 S 5600 W,Ste 101,,West Jordan,84081,US,UT,"['7724 S 5600 W', 'Ste 101', 'West Jordan, UT 84081']",,,,
YqU6n29PoNovcuSPdKSCdA,baskin-robbins-salt-lake-city-5,Baskin-Robbins,https://s3-media0.fl.yelpcdn.com/bphoto/H0hrGZnex3lHCEKTs1RByQ/o.jpg,False,https://www.yelp.com/biz/baskin-robbins-salt-lake-city-5?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,18,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3.0,['delivery'],$,+18019691071,(801) 969-1071,10702.685239626398,[],"West Jordan, UT",40.696904770769,-111.974427993254,3490 W 3500th S,,,Salt Lake City,84119,US,UT,"['3490 W 3500th S', 'Salt Lake City, UT 84119']",,,,
dFwQvMpo682AHAka2qekyg,dali-crepes-exclusive-cottonwood-heights,Dali Crepes Exclusive,https://s3-media0.fl.yelpcdn.com/bphoto/WjWTHvVOqdrTcoLgIQ4H1w/o.jpg,False,https://www.yelp.com/biz/dali-crepes-exclusive-cottonwood-heights?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,70,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,[],,+13854541194,(385) 454-1194,12548.745607112127,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","West Jordan, UT",40.6255933,-111.8531184,1346 Fort Union Blvd,,,Cottonwood Heights,84121,US,UT,"['1346 Fort Union Blvd', 'Cottonwood Heights, UT 84121']",,https://cdn.flow.page/images/472e8497-0fe8-41ca-befa-11930a1b804a-pdf?m=1686072392,,
oytMXsagnIl3a07ER674Tg,ground-to-earth-drink-bar-south-jordan,Ground To Earth Drink Bar,https://s3-media0.fl.yelpcdn.com/bphoto/oqVlUmypD2Eo7sye1t5PwA/o.jpg,False,https://www.yelp.com/biz/ground-to-earth-drink-bar-south-jordan?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,24,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'shavedice', 'title': 'Shaved Ice'}]",4.7,[],,+18017380431,(801) 738-0431,6190.829474427906,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '0830', 'end': '1800', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","West Jordan, UT",40.546832,-112.002729,11248 Kestrel Rise Rd,Ste 102,,South Jordan,84095,US,UT,"['11248 Kestrel Rise Rd', 'Ste 102', 'South Jordan, UT 84095']",,,,
bHRvS5S71IArp16ZdBfUlw,shugarlandia-west-valley-city,ShugarLandia,https://s3-media0.fl.yelpcdn.com/bphoto/V9PbpP2k_cQbhgJP9V8JoA/o.jpg,False,https://www.yelp.com/biz/shugarlandia-west-valley-city?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,2,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3.5,[],,+18019309652,(801) 930-9652,10675.090053571676,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","West Jordan, UT",40.6972485,-111.9779541,3628 W 3500th S,,,West Valley City,84120,US,UT,"['3628 W 3500th S', 'West Valley City, UT 84120']",,,,
m8ciGpyBQcqJiqpMWAskdw,yogurt-stop-sandy,Yogurt Stop,https://s3-media0.fl.yelpcdn.com/bphoto/fgkMjYQjRKGArJdn2GA0cg/o.jpg,False,https://www.yelp.com/biz/yogurt-stop-sandy?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,30,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"['pickup', 'delivery']",$,+18019447130,(801) 944-7130,14073.815880786004,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2230', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]","West Jordan, UT",40.59244459193974,-111.83257757392678,8755 S Highland Dr,,,Sandy,84093,US,UT,"['8755 S Highland Dr', 'Sandy, UT 84093']",,http://yogurtstop.com/menu,,
cSwbhkhnQrx8SbJ0EXYW7w,shake-shack-mountain-view-village-riverton-2,Shake Shack Mountain View Village,https://s3-media0.fl.yelpcdn.com/bphoto/tMuys51GB9qeInXIYR-aoQ/o.jpg,False,https://www.yelp.com/biz/shake-shack-mountain-view-village-riverton-2?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,15,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3.3,"['pickup', 'delivery']",,+13857875375,(385) 787-5375,10486.598888914246,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","West Jordan, UT",40.50815,-111.9961957,4415 W Tree Sparrow Dr,,,Riverton,84096,US,UT,"['4415 W Tree Sparrow Dr', 'Riverton, UT 84096']",,https://shakeshack.com/#/,,
Ch26mMktFNPmyHQ2ySYsOg,bombay-palace-murray,Bombay Palace,https://s3-media0.fl.yelpcdn.com/bphoto/fBiju0D0hznXEYt9cHcJ5Q/o.jpg,False,https://www.yelp.com/biz/bombay-palace-murray?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,185,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.8,"['pickup', 'delivery']",,+18018900112,(801) 890-0112,12382.102561195039,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]","West Jordan, UT",40.65219,-111.86748,5468 S 900th E,,,Murray,84107,US,UT,"['5468 S 900th E', 'Murray, UT 84107']",,https://bombaypalace2.net/foods/,,
zqMOb_V7QfRUEsZFLUTuCQ,pinned-coffee-salt-lake-city-6,Pinned Coffee,https://s3-media0.fl.yelpcdn.com/bphoto/RZhfX7KJbAtFf7UJW1WNuQ/o.jpg,False,https://www.yelp.com/biz/pinned-coffee-salt-lake-city-6?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,22,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.4,"['pickup', 'delivery']",$,+18016568563,(801) 656-8563,5853.286078290942,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1800', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","West Jordan, UT",40.65286015758799,-111.97882696868214,3685 W 5400 S,,,Salt Lake City,84118,US,UT,"['3685 W 5400 S', 'Salt Lake City, UT 84118']",,https://cdn.qr-code-generator.com/account14515574/24304472_1.pdf?Expires=1753936691&Signature=PArGSwZReb7i9y4hOzXBK4UBfLeTBGmKg9W6HZ06X3l22bW95K6gGhDC2O8J7Fn~gE4goHyUbIfAsKWJtOOJgeStSxFBhc0uqccOCl3qpEfLfy0Lkb6iVllgZsDJIXwctJhaReIRNBWESUG3eZHkeuDCxz0qjsUOZlWzz~GeNjB9k3MeY6uC~cd1~Jv0YDKw86oilxl7koRz6rLsycEZsTIGt7XYqt81PhKqqFNNBVETPjx67Q26QdFGU-R~SXgzWZ3rTGQdxDOamiDydeNhnds2CIw2jHTi9Kl9SWYsyA2~Pvdo8Y7bp1B1SJVC6NhLy586eSUX2jlJS6lFn9RbZg__&Key-Pair-Id=KKMPOJU8AYATR,,
a_xvCQ8NpxoRZ8HLe_Wnpg,sol-agave-salt-lake-city-5,Sol Agave,https://s3-media0.fl.yelpcdn.com/bphoto/ilAJXU4ESylM-4vMSCPeRw/o.jpg,False,https://www.yelp.com/biz/sol-agave-salt-lake-city-5?adjust_creative=6uPK8wjVDflLXcyfaLIKMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6uPK8wjVDflLXcyfaLIKMA,332,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.3,[],$$,+13852294464,(385) 229-4464,19220.40399570777,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","West Jordan, UT",40.75495,-111.89137,660 S Main St,,,Salt Lake City,84101,US,UT,"['660 S Main St', 'Salt Lake City, UT 84101']",,,True,
